customer_id,recency,frequency,monetary,first_order,last_order,reference_date,r_score,f_score,m_score,rfm_score,segment,recommended_action
CUST002520,175.0,3,140.66000000000003,2025-09-12,2026-03-09,2026-08-31,3,3,3,9,Need Attention,Limited-time win-back offer; recommend based on past purchases.
CUST002521,38.0,12,929.8399999999999,2024-09-12,2026-07-24,2026-08-31,5,5,5,15,Champions,Reward with early access / loyalty perks; ask for referrals & reviews.
CUST002522,608.0,1,52.05,2024-12-31,2024-12-31,2026-08-31,1,1,2,4,Lost,Deprioritise spend; include only in broad low-cost re-engagement blasts.
CUST002523,195.0,5,460.35,2025-01-29,2026-02-17,2026-08-31,3,4,4,11,Loyal Customers,Upsell higher-value products; enrol in loyalty programme.
CUST002524,400.0,1,155.08,2025-07-27,2025-07-27,2026-08-31,2,1,3,6,About To Sleep,Re-engagement email with personalised recommendations before they go cold.
CUST002525,435.0,2,78.42,2025-06-01,2025-06-22,2026-08-31,2,2,2,6,About To Sleep,Re-engagement email with personalised recommendations before they go cold.
CUST002526,38.0,12,1016.8,2025-01-19,2026-07-24,2026-08-31,5,5,5,15,Champions,Reward with early access / loyalty perks; ask for referrals & reviews.
CUST002527,443.0,2,122.61000000000001,2025-05-27,2025-06-14,2026-08-31,2,2,3,7,About To Sleep,Re-engagement email with personalised recommendations before they go cold.
CUST002528,571.0,2,91.33,2024-12-06,2025-02-06,2026-08-31,1,2,2,5,Hibernating,Low-cost reactivation campaign; survey to learn why they stopped buying.
CUST002529,646.0,2,80.19999999999999,2024-09-04,2024-11-23,2026-08-31,1,2,2,5,Hibernating,Low-cost reactivation campaign; survey to learn why they stopped buying.
CUST002530,700.0,1,43.49,2024-09-30,2024-09-30,2026-08-31,1,1,1,3,Lost,Deprioritise spend; include only in broad low-cost re-engagement blasts.
CUST002531,650.0,1,27.31,2024-11-19,2024-11-19,2026-08-31,1,1,1,3,Lost,Deprioritise spend; include only in broad low-cost re-engagement blasts.
CUST002532,368.0,1,18.6,2025-08-28,2025-08-28,2026-08-31,2,1,1,4,About To Sleep,Re-engagement email with personalised recommendations before they go cold.
CUST002533,70.0,1,18.41,2026-06-22,2026-06-22,2026-08-31,4,1,1,6,New Customers,Onboard well; send a strong second-purchase incentive within 30 days.
CUST002534,2.0,11,1609.82,2024-09-16,2026-08-29,2026-08-31,5,5,5,15,Champions,Reward with early access / loyalty perks; ask for referrals & reviews.
CUST002535,24.0,7,4704.79,2025-05-26,2026-08-07,2026-08-31,5,4,5,14,Champions,Reward with early access / loyalty perks; ask for referrals & reviews.
CUST002536,194.0,1,13.31,2026-02-18,2026-02-18,2026-08-31,3,1,1,5,Promising,Nurture with targeted content; small incentive to drive a second order.
CUST002537,600.0,2,119.84,2024-09-27,2025-01-08,2026-08-31,1,2,3,6,Need Attention,Limited-time win-back offer; recommend based on past purchases.
CUST002538,37.0,5,235.14999999999998,2025-08-06,2026-07-25,2026-08-31,5,4,4,13,Champions,Reward with early access / loyalty perks; ask for referrals & reviews.
CUST002539,5.0,13,1977.94,2024-10-19,2026-08-26,2026-08-31,5,5,5,15,Champions,Reward with early access / loyalty perks; ask for referrals & reviews.
CUST002540,562.0,1,14.33,2025-02-15,2025-02-15,2026-08-31,1,1,1,3,Lost,Deprioritise spend; include only in broad low-cost re-engagement blasts.
CUST002541,675.0,1,79.79,2024-10-25,2024-10-25,2026-08-31,1,1,2,4,Lost,Deprioritise spend; include only in broad low-cost re-engagement blasts.
CUST002542,159.0,3,150.21,2025-12-24,2026-03-25,2026-08-31,3,3,3,9,Need Attention,Limited-time win-back offer; recommend based on past purchases.
CUST002543,169.0,6,439.71,2025-02-24,2026-03-15,2026-08-31,3,4,4,11,Loyal Customers,Upsell higher-value products; enrol in loyalty programme.
CUST002544,94.0,4,212.65,2025-11-25,2026-05-29,2026-08-31,4,3,3,10,Potential Loyalists,Offer membership / subscription; personalised follow-up after purchase.
CUST002545,209.0,1,94.02,2026-02-03,2026-02-03,2026-08-31,3,1,2,6,Promising,Nurture with targeted content; small incentive to drive a second order.
CUST002546,161.0,3,201.21,2025-12-25,2026-03-23,2026-08-31,3,3,3,9,Need Attention,Limited-time win-back offer; recommend based on past purchases.
CUST002547,65.0,9,7090.139999999999,2025-07-14,2026-06-27,2026-08-31,4,5,5,14,Champions,Reward with early access / loyalty perks; ask for referrals & reviews.
CUST002548,72.0,8,656.84,2025-07-23,2026-06-20,2026-08-31,4,4,4,12,Champions,Reward with early access / loyalty perks; ask for referrals & reviews.
CUST002549,162.0,6,341.34,2025-06-03,2026-03-22,2026-08-31,3,4,4,11,Loyal Customers,Upsell higher-value products; enrol in loyalty programme.
CUST002550,207.0,5,299.76,2025-07-06,2026-02-05,2026-08-31,3,4,4,11,Loyal Customers,Upsell higher-value products; enrol in loyalty programme.
CUST002551,265.0,1,23.44,2025-12-09,2025-12-09,2026-08-31,2,1,1,4,About To Sleep,Re-engagement email with personalised recommendations before they go cold.
CUST002552,46.0,4,150.82999999999998,2026-02-18,2026-07-16,2026-08-31,4,3,3,10,Potential Loyalists,Offer membership / subscription; personalised follow-up after purchase.
CUST002553,97.0,1,4.72,2026-05-26,2026-05-26,2026-08-31,4,1,1,6,New Customers,Onboard well; send a strong second-purchase incentive within 30 days.
CUST002554,1.0,4,2529.96,2026-01-17,2026-08-30,2026-08-31,5,3,5,13,Potential Loyalists,Offer membership / subscription; personalised follow-up after purchase.
CUST002555,34.0,4,228.05,2026-01-23,2026-07-28,2026-08-31,5,3,4,12,Potential Loyalists,Offer membership / subscription; personalised follow-up after purchase.
CUST002556,40.0,1,39.41,2026-07-22,2026-07-22,2026-08-31,5,1,1,7,New Customers,Onboard well; send a strong second-purchase incentive within 30 days.
CUST002557,16.0,10,1674.05,2024-12-23,2026-08-15,2026-08-31,5,5,5,15,Champions,Reward with early access / loyalty perks; ask for referrals & reviews.
CUST002558,212.0,3,80.55000000000001,2025-12-22,2026-01-31,2026-08-31,3,3,2,8,Need Attention,Limited-time win-back offer; recommend based on past purchases.
CUST002559,79.0,4,327.59,2025-12-22,2026-06-13,2026-08-31,4,3,4,11,Potential Loyalists,Offer membership / subscription; personalised follow-up after purchase.
CUST002560,24.0,13,1615.19,2024-09-30,2026-08-07,2026-08-31,5,5,5,15,Champions,Reward with early access / loyalty perks; ask for referrals & reviews.
CUST002561,605.0,1,15.66,2025-01-03,2025-01-03,2026-08-31,1,1,1,3,Lost,Deprioritise spend; include only in broad low-cost re-engagement blasts.
CUST002562,126.0,1,49.73,2026-04-27,2026-04-27,2026-08-31,3,1,2,6,Promising,Nurture with targeted content; small incentive to drive a second order.
CUST002563,427.0,1,91.35,2025-06-30,2025-06-30,2026-08-31,2,1,2,5,About To Sleep,Re-engagement email with personalised recommendations before they go cold.
CUST002564,382.0,1,24.5,2025-08-14,2025-08-14,2026-08-31,2,1,1,4,About To Sleep,Re-engagement email with personalised recommendations before they go cold.
CUST002565,563.0,1,54.54,2025-02-14,2025-02-14,2026-08-31,1,1,2,4,Lost,Deprioritise spend; include only in broad low-cost re-engagement blasts.
CUST002566,112.0,2,146.64,2026-03-20,2026-05-11,2026-08-31,3,2,3,8,Promising,Nurture with targeted content; small incentive to drive a second order.
CUST002567,1.0,15,3693.95,2024-10-31,2026-08-30,2026-08-31,5,5,5,15,Champions,Reward with early access / loyalty perks; ask for referrals & reviews.
CUST002568,73.0,14,1326.23,2024-10-02,2026-06-19,2026-08-31,4,5,5,14,Champions,Reward with early access / loyalty perks; ask for referrals & reviews.
CUST002569,395.0,1,86.9,2025-08-01,2025-08-01,2026-08-31,2,1,2,5,About To Sleep,Re-engagement email with personalised recommendations before they go cold.
CUST002570,31.0,8,4793.52,2025-06-24,2026-07-31,2026-08-31,5,4,5,14,Champions,Reward with early access / loyalty perks; ask for referrals & reviews.
CUST002571,20.0,14,1680.57,2024-08-31,2026-08-11,2026-08-31,5,5,5,15,Champions,Reward with early access / loyalty perks; ask for referrals & reviews.
CUST002572,443.0,1,30.62,2025-06-14,2025-06-14,2026-08-31,2,1,1,4,About To Sleep,Re-engagement email with personalised recommendations before they go cold.
CUST002573,629.0,2,55.47,2024-09-10,2024-12-10,2026-08-31,1,2,2,5,Hibernating,Low-cost reactivation campaign; survey to learn why they stopped buying.
CUST002574,687.0,1,58.11,2024-10-13,2024-10-13,2026-08-31,1,1,2,4,Lost,Deprioritise spend; include only in broad low-cost re-engagement blasts.
CUST002575,127.0,1,17.52,2026-04-26,2026-04-26,2026-08-31,3,1,1,5,Promising,Nurture with targeted content; small incentive to drive a second order.
CUST002576,643.0,1,86.91,2024-11-26,2024-11-26,2026-08-31,1,1,2,4,Lost,Deprioritise spend; include only in broad low-cost re-engagement blasts.
CUST002577,79.0,1,39.49,2026-06-13,2026-06-13,2026-08-31,4,1,1,6,New Customers,Onboard well; send a strong second-purchase incentive within 30 days.
CUST002578,520.0,2,119.47,2025-02-07,2025-03-29,2026-08-31,1,2,3,6,Need Attention,Limited-time win-back offer; recommend based on past purchases.
CUST002579,77.0,9,583.99,2024-11-29,2026-06-15,2026-08-31,4,5,4,13,Champions,Reward with early access / loyalty perks; ask for referrals & reviews.
CUST002580,471.0,4,146.35,2024-09-24,2025-05-17,2026-08-31,1,3,3,7,At Risk,Reach out personally; time-boxed discount to prevent churn.
CUST002581,23.0,9,1367.77,2024-08-30,2026-08-08,2026-08-31,5,5,5,15,Champions,Reward with early access / loyalty perks; ask for referrals & reviews.
CUST002582,304.0,3,209.07,2025-06-22,2025-10-31,2026-08-31,2,3,3,8,At Risk,Reach out personally; time-boxed discount to prevent churn.
CUST002583,36.0,9,815.79,2025-07-15,2026-07-26,2026-08-31,5,5,5,15,Champions,Reward with early access / loyalty perks; ask for referrals & reviews.
CUST002584,53.0,11,666.23,2024-09-28,2026-07-09,2026-08-31,4,5,4,13,Champions,Reward with early access / loyalty perks; ask for referrals & reviews.
CUST002585,6.0,11,1116.94,2024-10-23,2026-08-25,2026-08-31,5,5,5,15,Champions,Reward with early access / loyalty perks; ask for referrals & reviews.
CUST002586,186.0,3,117.78,2025-12-07,2026-02-26,2026-08-31,3,3,3,9,Need Attention,Limited-time win-back offer; recommend based on past purchases.
CUST002587,215.0,2,76.53,2026-01-18,2026-01-28,2026-08-31,3,2,2,7,Promising,Nurture with targeted content; small incentive to drive a second order.
CUST002588,71.0,11,841.51,2024-10-28,2026-06-21,2026-08-31,4,5,5,14,Champions,Reward with early access / loyalty perks; ask for referrals & reviews.
CUST002589,225.0,2,39.16,2025-09-30,2026-01-18,2026-08-31,2,2,1,5,About To Sleep,Re-engagement email with personalised recommendations before they go cold.
CUST002590,73.0,4,149.79,2025-11-07,2026-06-19,2026-08-31,4,3,3,10,Potential Loyalists,Offer membership / subscription; personalised follow-up after purchase.
CUST002591,373.0,4,173.7,2024-12-06,2025-08-23,2026-08-31,2,3,3,8,At Risk,Reach out personally; time-boxed discount to prevent churn.
CUST002592,325.0,2,53.46,2025-08-01,2025-10-10,2026-08-31,2,2,2,6,About To Sleep,Re-engagement email with personalised recommendations before they go cold.
CUST002593,416.0,1,19.86,2025-07-11,2025-07-11,2026-08-31,2,1,1,4,About To Sleep,Re-engagement email with personalised recommendations before they go cold.
CUST002594,83.0,8,596.57,2025-01-09,2026-06-09,2026-08-31,4,4,4,12,Champions,Reward with early access / loyalty perks; ask for referrals & reviews.
CUST002595,157.0,2,103.53999999999999,2026-01-29,2026-03-27,2026-08-31,3,2,2,7,Promising,Nurture with targeted content; small incentive to drive a second order.
CUST002596,305.0,4,215.06,2025-03-23,2025-10-30,2026-08-31,2,3,3,8,At Risk,Reach out personally; time-boxed discount to prevent churn.
CUST002597,82.0,13,1062.06,2024-09-06,2026-06-10,2026-08-31,4,5,5,14,Champions,Reward with early access / loyalty perks; ask for referrals & reviews.
CUST002598,129.0,5,261.9,2025-09-26,2026-04-24,2026-08-31,3,4,4,11,Loyal Customers,Upsell higher-value products; enrol in loyalty programme.
CUST002599,336.0,3,109.64,2025-03-28,2025-09-29,2026-08-31,2,3,2,7,Hibernating,Low-cost reactivation campaign; survey to learn why they stopped buying.
CUST002600,46.0,10,7549.87,2025-03-09,2026-07-16,2026-08-31,4,5,5,14,Champions,Reward with early access / loyalty perks; ask for referrals & reviews.
CUST002601,71.0,5,542.21,2025-08-22,2026-06-21,2026-08-31,4,4,4,12,Champions,Reward with early access / loyalty perks; ask for referrals & reviews.
CUST002602,78.0,1,52.65,2026-06-14,2026-06-14,2026-08-31,4,1,2,7,New Customers,Onboard well; send a strong second-purchase incentive within 30 days.
CUST002603,192.0,3,156.72,2025-09-17,2026-02-20,2026-08-31,3,3,3,9,Need Attention,Limited-time win-back offer; recommend based on past purchases.
CUST002604,408.0,2,131.49,2025-04-19,2025-07-19,2026-08-31,2,2,3,7,About To Sleep,Re-engagement email with personalised recommendations before they go cold.
CUST002605,27.0,13,1781.33,2024-09-27,2026-08-04,2026-08-31,5,5,5,15,Champions,Reward with early access / loyalty perks; ask for referrals & reviews.
CUST002606,58.0,11,730.21,2024-12-11,2026-07-04,2026-08-31,4,5,4,13,Champions,Reward with early access / loyalty perks; ask for referrals & reviews.
CUST002607,369.0,1,56.14,2025-08-27,2025-08-27,2026-08-31,2,1,2,5,About To Sleep,Re-engagement email with personalised recommendations before they go cold.
CUST002608,194.0,1,85.43,2026-02-18,2026-02-18,2026-08-31,3,1,2,6,Promising,Nurture with targeted content; small incentive to drive a second order.
CUST002609,493.0,1,119.34,2025-04-25,2025-04-25,2026-08-31,1,1,3,5,Lost,Deprioritise spend; include only in broad low-cost re-engagement blasts.
CUST002610,178.0,2,84.3,2026-01-24,2026-03-06,2026-08-31,3,2,2,7,Promising,Nurture with targeted content; small incentive to drive a second order.
CUST002611,587.0,1,20.06,2025-01-21,2025-01-21,2026-08-31,1,1,1,3,Lost,Deprioritise spend; include only in broad low-cost re-engagement blasts.
CUST002612,538.0,2,44.57,2024-11-27,2025-03-11,2026-08-31,1,2,1,4,Hibernating,Low-cost reactivation campaign; survey to learn why they stopped buying.
CUST002613,210.0,4,318.26000000000005,2025-07-26,2026-02-02,2026-08-31,3,3,4,10,Need Attention,Limited-time win-back offer; recommend based on past purchases.
CUST002614,499.0,2,273.15999999999997,2025-02-03,2025-04-19,2026-08-31,1,2,4,7,Need Attention,Limited-time win-back offer; recommend based on past purchases.
CUST002615,69.0,2,102.78999999999999,2026-05-04,2026-06-23,2026-08-31,4,2,2,8,Potential Loyalists,Offer membership / subscription; personalised follow-up after purchase.
CUST002616,93.0,3,71.19,2026-04-19,2026-05-30,2026-08-31,4,3,2,9,Potential Loyalists,Offer membership / subscription; personalised follow-up after purchase.
CUST002617,49.0,11,674.11,2025-02-17,2026-07-13,2026-08-31,4,5,4,13,Champions,Reward with early access / loyalty perks; ask for referrals & reviews.
CUST002618,669.0,1,86.81,2024-10-31,2024-10-31,2026-08-31,1,1,2,4,Lost,Deprioritise spend; include only in broad low-cost re-engagement blasts.
CUST002619,366.0,2,114.59,2025-05-18,2025-08-30,2026-08-31,2,2,3,7,About To Sleep,Re-engagement email with personalised recommendations before they go cold.
CUST002620,321.0,2,107.72999999999999,2025-06-25,2025-10-14,2026-08-31,2,2,2,6,About To Sleep,Re-engagement email with personalised recommendations before they go cold.
CUST002621,342.0,4,109.12,2025-04-10,2025-09-23,2026-08-31,2,3,2,7,Hibernating,Low-cost reactivation campaign; survey to learn why they stopped buying.
CUST002622,30.0,4,3124.9300000000003,2026-02-10,2026-08-01,2026-08-31,5,3,5,13,Potential Loyalists,Offer membership / subscription; personalised follow-up after purchase.
CUST002623,82.0,5,433.96000000000004,2026-01-21,2026-06-10,2026-08-31,4,4,4,12,Champions,Reward with early access / loyalty perks; ask for referrals & reviews.
CUST002624,366.0,4,453.82,2025-04-02,2025-08-30,2026-08-31,2,3,4,9,At Risk,Reach out personally; time-boxed discount to prevent churn.
CUST002625,292.0,1,7.1,2025-11-12,2025-11-12,2026-08-31,2,1,1,4,About To Sleep,Re-engagement email with personalised recommendations before they go cold.
CUST002626,216.0,3,192.83999999999997,2025-12-13,2026-01-27,2026-08-31,3,3,3,9,Need Attention,Limited-time win-back offer; recommend based on past purchases.
CUST002627,597.0,1,100.73,2025-01-11,2025-01-11,2026-08-31,1,1,2,4,Lost,Deprioritise spend; include only in broad low-cost re-engagement blasts.
CUST002628,31.0,6,369.15999999999997,2025-10-24,2026-07-31,2026-08-31,5,4,4,13,Champions,Reward with early access / loyalty perks; ask for referrals & reviews.
CUST002629,63.0,3,135.98,2026-02-17,2026-06-29,2026-08-31,4,3,3,10,Potential Loyalists,Offer membership / subscription; personalised follow-up after purchase.
CUST002630,169.0,3,134.69,2026-01-19,2026-03-15,2026-08-31,3,3,3,9,Need Attention,Limited-time win-back offer; recommend based on past purchases.
CUST002631,64.0,11,579.66,2024-10-07,2026-06-28,2026-08-31,4,5,4,13,Champions,Reward with early access / loyalty perks; ask for referrals & reviews.
CUST002632,151.0,5,208.67000000000002,2025-08-08,2026-04-02,2026-08-31,3,4,3,10,Loyal Customers,Upsell higher-value products; enrol in loyalty programme.
CUST002633,364.0,1,28.92,2025-09-01,2025-09-01,2026-08-31,2,1,1,4,About To Sleep,Re-engagement email with personalised recommendations before they go cold.
CUST002634,,0,0.0,,,2026-08-31,,,,,No Purchase History,Investigate: no purchase history -- confirm signup funnel / re-engage with welcome offer.
CUST002635,311.0,1,20.36,2025-10-24,2025-10-24,2026-08-31,2,1,1,4,About To Sleep,Re-engagement email with personalised recommendations before they go cold.
